Country Name,"Country Code","Series Name","Series Code","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]"
Sudan,"SDN","Government Effectiveness: Percentile Rank","GE.PER.RNK","","19.1256828308105","","10.8108110427856","7.02702713012695","8.95522403717041","4.90196084976196","10.731707572937","13.1067962646484","6.31067943572998","6.69856452941895","6.22009563446045","5.68720388412476","5.21327018737793","4.26540279388428","4.807692527771","5.2380952835083","5.2380952835083","6.1904764175415","4.7619047164917","4.7619047164917","5.7142858505249","5.7142858505249","4.71698093414307",""
Sudan,"SDN","Control of Corruption: Number of Sources","CC.NO.SRC","","4","","4","5","7","8","9","10","10","10","11","11","11","12","12","12","12","12","12","12","11","12","11",""
Sudan,"SDN","Control of Corruption: Percentile Rank","CC.PER.RNK","","14.8936166763306","","12.1693124771118","7.40740728378296","9.35960578918457","3.90243911743164","9.26829242706299","4.36893224716187","2.91262125968933","10.5263156890869","8.5714282989502","9.00473976135254","0.473933637142181","0.473933637142181","3.36538457870483","3.33333325386047","3.33333325386047","2.85714292526245","6.1904764175415","6.66666650772095","6.66666650772095","8.09523773193359","6.60377359390259",""
Sudan,"SDN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","14.559","14.913","14.84","14.747","14.744","14.78","14.786","14.773","14.75","14.8","13","15.117","17.44","17.971","18.044","17.745","17.055","17.001","17.141","17.306","17.514","19.208","19.188","17.585","20.813"
Sudan,"SDN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","57.015","58.319","58.562","58.976","58.2","56.773","57.279","60.281","61.256","61.206","62.644","63.016","63.246","63.792","63.678","64.269","64.659","64.78","65.445","65.681","65.876","65.614","65.267","65.578",""
Sudan,"SDN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","46.5","","","","","","","","","","","","","",""
Germany,"DEU","Population, female","SP.POP.TOTL.FE.IN","42177771","42230577","42300074","42368228","42384876","42364698","42322242","42244938","42149394","42021256","41860223","41739548","40917407","40939379","40998376","41123008","41441710","41750423","41890094","42006470","42096607","42128351","42146923","42450429",""
Germany,"DEU","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.3735031704527","51.3682066893609","51.3662563972614","51.3625906237958","51.3543333782849","51.3410300431519","51.3187075611625","51.2827845567712","51.2352656926878","51.1767220264228","51.1099442208258","51.0407378583903","50.9715551226578","50.9032759782828","50.8377063530307","50.7801168658358","50.7325616760818","50.6995718997836","50.679425419913","50.6677202189096","50.6620611036872","50.6588619556978","50.6597476800761","50.6580550955338",""
Germany,"DEU","Population, male","SP.POP.TOTL.MA.IN","39922472","39980931","40049852","40120267","40149300","40151562","40147180","40131513","40116978","40088841","40042085","40037382","39357575","39486445","39647229","39859493","40244901","40598245","40766909","40899311","40996355","41032520","41049155","41347556",""
Germany,"DEU","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","48.6264968295473","48.6317933106391","48.6337448295132","48.6374093762042","48.6456666217151","48.6589699568481","48.6812924388375","48.7172154432288","48.7647343073122","48.8232779735772","48.8900570097827","48.9592621416097","49.0284436491937","49.0967252480254","49.1622936469693","49.2198843557796","49.2674383239182","49.3004268856133","49.3205757903836","49.3322785747697","49.3379388963128","49.3411380443022","49.3402523199239","49.3419449044662",""
Germany,"DEU","Population, total","SP.POP.TOTL","82100243","82211508","82349925","82488495","82534176","82516260","82469422","82376451","82266372","82110097","81902307","81776930","80274983","80425823","80645605","80982500","81686611","82348669","82657002","82905782","83092962","83160871","83196078","83797985",""
Germany,"DEU","Net migration","SM.POP.NETM","86982","60905","48500","45985","54381","73107","102694","145046","180746","211709","240968","267047","293051","317082","342555","369027","397921","432017","430803","392587","360560","334055","312735","154592","155751"
Germany,"DEU","Population growth (annual %)","SP.POP.GROW","0.0646345779052372","0.135431600393084","0.168225361337335","0.168128319406931","0.0553633035873241","-0.021709727650009","-0.0567782618352031","-0.112797497644931","-0.133718572600486","-0.190142844695674","-0.253383410163402","-0.153198446937304","-1.8537146287573","0.187727800567293","0.272900214681538","0.416877359168292","0.865702643950251","0.807218538573871","0.373724559895838","0.300526701992065","0.22551987421288","0.0816931586494595","0.0423270572552137","0.720875455989295",""
Germany,"DEU","Urban population","SP.URB.TOTL","61376500","61629857","61902439","62174878","62376854","62529997","62660267","62753557","62833410","62875807","62877220","62940432","61940177","62064608","62242278","62510392","63062064","63592936","63861626","64096118","64294010","64410589","64513567","65067459",""
Germany,"DEU","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","74.758","74.965","75.17","75.374","75.577","75.779","75.98","76.179","76.378","76.575","76.771","76.966","77.16","77.17","77.18","77.19","77.2","77.224","77.261","77.312","77.376","77.453","77.544","77.648",""
Germany,"DEU","Rural population","SP.RUR.TOTL","20723743","20581651","20447486","20313617","20157322","19986263","19809155","19622894","19432962","19234290","19025087","18836498","18334806","18361215","18403327","18472108","18624547","18755733","18795376","18809664","18798952","18750282","18682511","18730526",""
Germany,"DEU","Rural population (% of total population)","SP.RUR.TOTL.ZS","25.242","25.035","24.83","24.626","24.423","24.221","24.02","23.821","23.622","23.425","23.229","23.034","22.84","22.83","22.82","22.81","22.8","22.776","22.739","22.688","22.624","22.547","22.456","22.352",""
Germany,"DEU","Population ages 0-14 (% of total population)","SP.POP.0014.TO.ZS","15.7414771380961","15.6078090215116","15.4337785643802","15.2081874895084","14.9479740812699","14.6763520145583","14.4018960311465","14.1572149824946","13.9729437871252","13.8245310289231","13.698409740069","13.5973160312519","13.4916768007341","13.3676766273698","13.2662524854512","13.2112359296631","13.2046685967967","13.269174354421","13.3914600067046","13.5216433325741","13.6389892348886","13.7515489432774","13.8732844243212","13.9581766994571",""
Germany,"DEU","Population ages 15-64 (% of total population)","SP.POP.1564.TO.ZS","68.1951939972264","67.9599139328551","67.7047121950968","67.4780855395371","67.2508157803042","66.9508194336933","66.6050547991774","66.2823143315268","66.083076112059","65.9864245729756","65.8937124706723","65.94818524025","66.1038651577438","66.1768560547906","66.1650570931529","66.044877873583","65.8448584682172","65.5946968485817","65.2979434373687","64.9792318923014","64.6307203669172","64.2847166479732","63.9564500545325","63.6285982930303",""
Germany,"DEU","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","16.0633288646776","16.4322770456333","16.8615092405231","17.3137269709545","17.8012101384259","18.3728285517484","18.9930491696761","19.5604706859786","19.9439801008158","20.1890443981014","20.4078777892587","20.4544987284982","20.4044580415222","20.4554673178396","20.5686904213959","20.743886196754","20.9504729349861","21.1361287969973","21.3105965559267","21.4991247751245","21.7302903981942","21.9637344087494","22.1702655211463","22.4132250075126",""
Germany,"DEU","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","9.4","9.3","8.9","8.7","8.6","8.6","8.3","8.2","8.3","8.3","8.1","8.3","8.3","8.4","8.5","8.8","9","9.6","9.5","9.5","9.4","9.3","9.6","8.8",""
Germany,"DEU","GDP (current US$)","NY.GDP.MKTP.CD","2194945278872.59","1947981991011.77","1945790973803.15","2078484517474.51","2501640388482.35","2814353869359.08","2846864211175.1","2994703642023.53","3425578382921.58","3745264093617.19","3411261212652.34","3399667820000.01","3749314991050.59","3527143188785.16","3733804649549.03","3889093051023.52","3357585719351.56","3469853463945.53","3690849152517.65","3974443355019.6","3889177589254.9","3887727161914.41","4278503934689.85","4082469490797.68",""
Germany,"DEU","GDP per capita (current US$)","NY.GDP.PCAP.CD","26734.9425369252","23694.7604830673","23628.3272122367","25197.2656001848","30310.3575963774","34106.6581224001","34520.2396492496","36353.8803343631","41640.0808695147","45612.7106221441","41650.3678297162","41572.4559481507","46705.8957963353","43855.8544658618","46298.9229177341","48023.8699845462","41103.2564363768","42136.1207907991","44652.5891722719","47939.2782884504","46805.1384334439","46749.4762280016","51426.7503654421","48717.9911402128",""
Germany,"DEU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","4.10731077194214","4.02527379989624","3.92000007629395","4.54924011230469","4.34000015258789","5.09588003158569","4.98425006866455","4.92844009399414","4.93538999557495","4.92102003097534","4.85515022277832","4.83923006057739","4.87182998657227","4.97933006286621","5.11676979064941","5.58759021759033","4.51000022888184","4.54389047622681",""
Germany,"DEU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Germany,"DEU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","9.88843536","9.92069149","10.18365669","10.40202236","10.14603233","10.31153965","10.17995167","10.05132961","10.25128746","11.23791218","11.09592915","10.77844906","10.85345554","10.99905777","11.02588272","11.19047737","11.241889","11.33617592","11.48051548","11.71550655","12.69255257","12.93412971","12.65471077",""
Germany,"DEU","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","5.5","5.4","5.2","5.1","5","4.8","4.7","4.6","4.5","4.4","4.3","4.2","4.1","4","4","4","3.9","3.9","3.9","3.8","3.7","3.7","3.6","3.6",""
Germany,"DEU","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","10.1533792049799","10.0993658941276","10.2936122892644","10.1030113350959","10.138763607454","9.9504461302536","9.7294631214949","9.88647957169216","9.52762326749987","9.61745788706108","8.97173140678443","9.45338862684134","9.29900290355714","9.45128904680279","9.62422936749002","9.08852776834501","9.08734480366678","9.07297238768971","8.8583445114547","8.53704268780674","7.9271876239049","7.2552210281684","","",""
Germany,"DEU","Population density (people per sq. km of land area)","EN.POP.DNST","235.257731102069","235.596813297034","236.027300085985","236.451570830706","236.616427281328","236.592195429653","236.464680582636","236.225197866483","235.943361918146","235.522178240542","234.939637417171","234.606908225034","230.304633348634","230.750625466231","231.155712565925","232.108053883634","234.152986871524","235.712929356538","236.588722557747","237.294012250272","237.822954291766","238.017318755545","238.118085806692","",""
Germany,"DEU","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","30.9417040358744","30.9417040358744","31.0810810810811","32.1724709784411","32.1724709784411","32.75","31.7589576547231","31.5960912052117","31.6476345840131","32.1895424836601","32.7974276527331","32.7974276527331","32.9032258064516","32.9032258064516","36.4500792393027","36.4500792393027","36.4500792393027","36.4500792393027","30.7475317348378","30.7475317348378","30.8885754583921","31.1706629055007","34.9184782608696","34.9184782608696","35.1902173913043"
Germany,"DEU","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","43.9061078445126","44.1087236651786","44.4923852833624","44.7023323500672","44.9944968443654","45.0574510488632","45.3153066274323","45.6301035403542","45.8052275844823","45.7679932648639","45.9231780551199","45.9537320436665","46.1320237794975","46.1004909777475","46.2817012621803","46.3323880156549","46.422751994585","46.5415160134711","46.5874505477392","46.5661575164678","46.601359993432","46.7054234608295","46.7105652406794","46.701454734315","46.6839677684189"
Germany,"DEU","Voice and Accountability: Percentile Rank","VA.PER.RNK","","89.5522384643555","","94.5273666381836","93.532341003418","93.75","93.2692337036133","93.2692337036133","93.2692337036133","93.75","92.890998840332","92.4170608520508","93.4272308349609","93.4272308349609","93.4272308349609","96.0591125488281","95.5665054321289","95.0738906860352","95.5665054321289","95.1456298828125","95.1690826416016","94.2028961181641","95.6521759033203","94.6859893798828",""
Germany,"DEU","Voice and Accountability: Estimate","VA.EST","","1.31480205059052","","1.41403138637543","1.41355431079865","1.4960401058197","1.48583388328552","1.3652309179306","1.33647847175598","1.33677780628204","1.33496069908142","1.29778325557709","1.34921073913574","1.39373803138733","1.40618407726288","1.43635880947113","1.42201721668243","1.36436975002289","1.43226766586304","1.44279527664185","1.35365509986877","1.37361109256744","1.42001807689667","1.4095424413681",""
Germany,"DEU","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","","1.41133570671082","","1.09601747989655","0.577859222888947","0.638884365558624","0.888915359973907","1.02506959438324","0.995823800563812","0.943830788135529","0.859902501106262","0.796834468841553","0.842218458652496","0.775621294975281","0.92798388004303","0.925186455249786","0.687514960765839","0.667541146278381","0.574380218982697","0.577707588672638","0.548454642295837","0.644988059997559","0.725666701793671","0.614759147167206",""
Germany,"DEU","Political Stability and Absence of Violence/Terrorism: Percentile Rank","PV.PER.RNK","","95.2380981445313","","85.185188293457","64.8241195678711","67.9611663818359","75.728157043457","82.125602722168","81.159423828125","79.8076934814453","77.7251205444336","73.459716796875","71.5639801025391","71.0900497436523","76.3033142089844","78.0952377319336","68.0952377319336","68.5714263916016","65.2380981445313","64.6226425170898","65.0943374633789","67.9245300292969","69.8113174438477","67.4528274536133",""
Germany,"DEU","Government Effectiveness: Estimate","GE.EST","","1.80453169345856","","1.66001808643341","1.35740518569946","1.46714746952057","1.5005247592926","1.64597606658936","1.63131237030029","1.51405537128448","1.57510924339294","1.51569378376007","1.50013899803162","1.53097581863403","1.51098811626434","1.6654098033905","1.65674340724945","1.66083610057831","1.61281025409698","1.52358090877533","1.49546587467194","1.31406188011169","1.29082775115967","1.2898074388504",""
Germany,"DEU","Government Effectiveness: Percentile Rank","GE.PER.RNK","","93.4426193237305","","91.3513488769531","88.6486511230469","89.5522384643555","89.2156829833984","92.6829299926758","92.2330093383789","89.3203887939453","92.8229675292969","90.4306182861328","90.9952621459961","91.9431304931641","90.5213241577148","93.75","92.8571395874023","93.3333358764648","93.3333358764648","91.4285736083984","91.9047622680664","88.0952377319336","87.1428604125977","88.2075500488281",""
Germany,"DEU","Control of Corruption: Number of Sources","CC.NO.SRC","","6","","6","6","7","7","9","9","9","8","10","12","12","11","10","10","11","11","11","11","10","10","10",""
Germany,"DEU","Control of Corruption: Percentile Rank","CC.PER.RNK","","93.0851058959961","","93.121696472168","93.121696472168","93.596061706543","94.1463394165039","93.1707305908203","92.2330093383789","93.2038803100586","93.3014373779297","93.3333358764648","93.3649291992188","94.3127975463867","94.3127975463867","93.75","93.3333358764648","93.8095245361328","94.7619018554688","95.7142868041992","95.2380981445313","95.2380981445313","95.7142868041992","95.7547149658203",""
Germany,"DEU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","8.85","7.92","7.77","8.48","9.78","10.73","11.17","10.25","8.66","7.52","7.74","6.97","5.82","5.38","5.23","4.98","4.62","4.12","3.75","3.38","3.14","3.86","3.64","3.14","3.006"
Germany,"DEU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","77.7268292682927","77.9268292682927","78.3292682926829","78.2292682926829","78.3804878048781","78.6804878048781","78.9317073170732","79.1317073170732","79.5341463414634","79.7365853658537","79.8365853658537","79.9878048780488","80.4365853658537","80.5390243902439","80.490243902439","81.090243902439","80.6414634146341","80.990243902439","80.9926829268293","80.8926829268293","81.2926829268293","81.0414634146342","80.790243902439","80.7056097560976",""
Germany,"DEU","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","16.1","16","14.8","",""
United States,"USA","Population, female","SP.POP.TOTL.FE.IN","141757600","143251716","144625822","145972802","147242226","148594732","149946323","151383683","152829130","154289840","155660194","156968302","158043988","159064447","160034189","161084758","162158414","163224028","164151818","164926348","165599805","167203010","167550001","168266219",""
United States,"USA","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.8018922638023","50.7692415450541","50.751430901827","50.7510487627387","50.7542916278125","50.7486485231897","50.7404063573475","50.7352127516627","50.7348264263889","50.7375539880595","50.741408191742","50.7450785084248","50.7228391483063","50.6772116071482","50.634125071578","50.5941190103787","50.5577484995307","50.5225310856601","50.4892787764875","50.4611604532338","50.4370082369458","50.4365621109903","50.462071803806","50.4867989583264",""
United States,"USA","Population, male","SP.POP.TOTL.MA.IN","137282400","138910694","140343133","141652391","142865707","144210567","145570277","146996229","148402076","149804127","151111335","152358841","153539494","154813215","156025758","157301571","158580581","159847727","160970309","161911851","162730147","164308503","164481553","165021339",""
United States,"USA","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","49.1981077361977","49.2307581008364","49.248569098173","49.2489512372613","49.2457083721875","49.2513518170066","49.2595939795313","49.2647872483373","49.2651732432984","49.262446339064","49.258591808258","49.2549214915752","49.2771611702902","49.3227883928518","49.3658749284219","49.4058809896213","49.4422518085334","49.4774689143399","49.5107209202903","49.5388395467662","49.5629914639393","49.5634381866801","49.537928196194","49.513201337278",""
United States,"USA","Population, total","SP.POP.TOTL","279040000","282162411","284968955","287625193","290107933","292805298","295516599","298379912","301231207","304093966","306771529","309327143","311583481","313877662","316059947","318386329","320738994","323071755","325122128","326838199","328329953","331511512","332031554","333287557",""
United States,"USA","Net migration","SM.POP.NETM","1667953","1479676","1335725","1168499","1074728","1200409","1129462","1113259","1108509","1095864","1031010","1030731","1322433","1323368","1320840","1250914","1221849","1449371","1377630","1200796","1158444","675560","561580","998540","999700"
United States,"USA","Population growth (annual %)","SP.POP.GROW","1.14834004729055","1.11276899679534","0.989741382223669","0.927797485710314","0.859481712840946","0.925483968943482","0.921713167161207","0.964253917136075","0.951055242772428","0.945865287282592","0.876651298802912","0.829616674709795","0.726786704810745","0.733599941250847","0.692860276624581","0.733361519937424","0.73621730882542","0.724676067451429","0.63264399508256","0.526435395564053","0.455381285963537","0.964347900193196","0.156747054750178","0.377564531459432",""
United States,"USA","Urban population","SP.URB.TOTL","219721677","223069137","225792302","228400290","230876596","233532722","236200507","238999326","241795278","244607104","247276259","249849720","252208133","254614421","256953576","259430732","261950744","264473000","266788716","268844029","270737596","274040676","275164510","276908634",""
United States,"USA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","78.742","79.057","79.234","79.409","79.583","79.757","79.928","80.099","80.269","80.438","80.606","80.772","80.944","81.119","81.299","81.483","81.671","81.862","82.058","82.256","82.459","82.664","82.873","83.084",""
United States,"USA","Rural population","SP.RUR.TOTL","59318323","59093274","59176653","59224903","59231337","59272576","59316092","59380586","59435929","59486862","59495270","59477423","59375348","59263241","59106371","58955597","58788250","58598755","58333412","57994170","57592357","57470836","56867044","56378923",""
United States,"USA","Rural population (% of total population)","SP.RUR.TOTL.ZS","21.258","20.943","20.766","20.591","20.417","20.243","20.072","19.901","19.731","19.562","19.394","19.228","19.056","18.881","18.701","18.517","18.329","18.138","17.942","17.744","17.541","17.336","17.127","16.916",""
United States,"USA","Population ages 0-14 (% of total population)","SP.POP.0014.TO.ZS","21.5255083007688","21.4254043241312","21.2853478322796","21.1399362675084","20.9923988119116","20.815553884976","20.6109221090081","20.4194910439258","20.2652113320978","20.1357098160385","20.0067943540569","19.8668858175649","19.7438057892103","19.6422329152387","19.5369619001623","19.4233952283111","19.2971595367802","19.1742051083628","19.0559237747833","18.9110216801249","18.7358999565657","18.5113495341764","18.2430347046008","17.9594381099047",""
United States,"USA","Population ages 15-64 (% of total population)","SP.POP.1564.TO.ZS","66.0783209654538","66.2569660324819","66.4177068443678","66.5726059431361","66.7296668887198","66.8797268827437","67.0289150141386","67.1584370080472","67.2269849676012","67.1934316799714","67.1369470770614","67.104935684999","66.9859910889154","66.7733301513686","66.5719624236532","66.4410413965544","66.3750863651906","66.1534833947932","65.8777858254785","65.6912807447973","65.4722992136952","65.2652503157439","65.0780698085871","64.9124413446425",""
United States,"USA","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","12.3961707337774","12.3176296433869","12.2969453233527","12.2874577893554","12.2779342993686","12.3047192322804","12.3601628768533","12.422071948027","12.507803700301","12.6708585039901","12.8562585688817","13.0281784974361","13.2702031218742","13.5844369333927","13.8910756761845","14.1355633751345","14.3277540980291","14.672311496844","15.0662903997382","15.3976975750778","15.7918008297391","16.2234001500798","16.6788954868121","17.1281205454528",""
United States,"USA","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","14.2","14.4","14.1","14","14.1","14","14","14.3","14.3","14","13.5","13","12.7","12.6","12.4","12.5","12.4","12.2","11.8","11.6","11.4","10.9","11","11",""
United States,"USA","GDP (current US$)","NY.GDP.MKTP.CD","9631174489000","10250947997000","10581929774000","10929112955000","11456442041000","12217193198000","13039199193000","13815586948000","14474226905000","14769857911000","14478064934000","15048964444000","15599728123000","16253972230000","16843190993000","17550680174000","18206020741000","18695110842000","19477336549000","20533057312000","21380976119000","21060473613000","23315080560000","25439700000000",""
United States,"USA","GDP per capita (current US$)","NY.GDP.PCAP.CD","34515.3902272076","36329.9560727102","37133.623113437","37997.7596573051","39490.2749557007","41724.6316287624","44123.4070679055","46302.0008800056","48050.2237771135","48570.0459804586","47194.9433547336","48650.6431283336","50065.9665041742","51784.4185738837","53291.1276891406","55123.8497869046","56762.7294515989","57866.7449341091","59907.754260885","62823.309438197","65120.3946628653","63528.6343027508","70219.472454115","76329.5822652029",""
United States,"USA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","6.17098331451416","6.16402912139893","6.23999977111816","6.44000005722046","6.73999977111816","6.69000005722046","6.5","6.25","6.21000003814697","6.09999990463257","4.94678020477295","4.80666017532349","5.12287998199463","4.92889022827148","4.98727989196777","5.43544006347656","5.59000015258789","5.44000005722046",""
United States,"USA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
United States,"USA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","12.49002552","13.16811562","13.9952774","14.50551128","14.55115986","14.57938957","14.70870876","14.91824913","15.20718479","16.20063591","16.19719124","16.13996315","16.11969566","15.99170876","16.19919777","16.49056816","16.80215836","16.76750183","16.62964439","16.66580582","18.75621986","17.3625679","16.57115173",""
United States,"USA","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","8.6","8.5","8.3","8.2","8.1","8.1","8","7.9","7.7","7.6","7.5","7.3","7.2","7.1","7","6.9","6.8","6.7","6.6","6.5","6.5","6.4","6.3","6.3",""
United States,"USA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","20.1011227780963","20.4697967370289","20.1715369311018","19.4455302807915","19.5065055322014","19.5976167070584","19.4692725196123","18.9459168417477","19.0429117790575","18.278491260823","16.8086814210194","17.4317369879177","16.604189616843","15.789760151839","16.1111752638496","16.0409167568247","15.5600154435853","15.1498827249693","14.8232454359428","15.2225180998504","14.6733807134556","13.0328279519898","","",""
United States,"USA","Population density (people per sq. km of land area)","EN.POP.DNST","30.4663411566379","30.7973013298523","31.1036283879362","31.3935499327652","31.6645346171981","31.9589450682826","32.2548765979183","32.5673998463204","32.8786113609374","33.2436868537795","33.5363992251367","33.8157800778799","34.0624439459432","34.3132448275033","34.5518131888554","34.8061342979769","35.0633286762825","35.3183471405052","35.5424948236771","35.7300964643583","35.8931756713915","36.2409851083694","36.2978363298067","",""
United States,"USA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","13.3333333333333","","14.0229885057471","13.7931034482759","14.2528735632184","14.9425287356322","15.1724137931034","16.3218390804598","16.7816091954023","17.0114942528736","16.7816091954023","16.7816091954023","16.8202764976959","17.9723502304147","17.8240740740741","19.3103448275862","19.3548387096774","19.1685912240185","19.3548387096774","23.5023041474654","23.4338747099768","27.4647887323944","27.6497695852535","28.7037037037037","28.9655172413793"
United States,"USA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","45.8208742817167","45.8060414236429","45.8534600516744","45.903570002811","46.0528382892819","45.9775968922828","46.0040906394035","45.9961195168971","46.0544135728248","46.213706923006","46.4471228517735","46.4596727619925","46.3679518408933","46.2117946260856","46.0847223707052","46.1089907913394","45.9858468641112","45.9449433839313","46.0583671944459","46.0510839800442","46.1487834708058","46.1489327204432","46.1491848958517","46.272892239166","46.4615618428691"
United States,"USA","Voice and Accountability: Percentile Rank","VA.PER.RNK","","89.0547256469727","","92.0398025512695","91.0447769165039","89.9038467407227","89.9038467407227","86.538459777832","85.5769195556641","86.538459777832","84.8341217041016","85.7819900512695","86.3849792480469","87.7934265136719","84.0375595092773","81.7733993530273","84.2364501953125","84.2364501953125","80.7881774902344","80.0970840454102","77.2946853637695","72.9468612670898","74.3961334228516","72.9468612670898",""
United States,"USA","Voice and Accountability: Estimate","VA.EST","","1.31016671657562","","1.34456813335419","1.33822762966156","1.327751994133","1.29452359676361","1.1016218662262","1.10981047153473","1.14426684379578","1.09722805023193","1.1336270570755","1.12696576118469","1.16158699989319","1.10301864147186","1.07124829292297","1.1098393201828","1.11025989055634","1.00634932518005","0.99573165178299","0.905322194099426","0.855865716934204","0.878146708011627","0.84512186050415",""
United States,"USA","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","","1.08280909061432","","0.285476922988892","0.0804403498768806","-0.233039826154709","-0.0605432577431202","0.49083548784256","0.374478042125702","0.582659542560577","0.447313606739044","0.438403934240341","0.591247260570526","0.632442116737366","0.643072605133057","0.582419633865356","0.662890195846558","0.385635316371918","0.26220178604126","0.386042565107346","0.117876663804054","-0.0269290637224913","-0.0148778762668371","-0.0360050275921822",""
United States,"USA","Political Stability and Absence of Violence/Terrorism: Percentile Rank","PV.PER.RNK","","82.539680480957","","53.9682540893555","46.7336692810059","37.3786392211914","43.6893196105957","60.8695640563965","57.0048294067383","66.8269195556641","61.6113739013672","60.6635055541992","64.4549789428711","66.3507080078125","66.8246459960938","65.7142868041992","66.6666641235352","59.0476188659668","55.7142868041992","58.9622650146484","52.3584899902344","47.6415100097656","46.698112487793","45.2830200195313",""
United States,"USA","Government Effectiveness: Estimate","GE.EST","","1.72488653659821","","1.62092781066895","1.54012453556061","1.74025785923004","1.53101277351379","1.5816855430603","1.64327275753021","1.60507559776306","1.50298464298248","1.55227208137512","1.5137984752655","1.5213223695755","1.51700305938721","1.46222817897797","1.43311977386475","1.44152593612671","1.51739835739136","1.53704130649567","1.45355904102325","1.27513825893402","1.29951977729797","1.25599312782288",""
United States,"USA","Government Effectiveness: Percentile Rank","GE.PER.RNK","","91.8032760620117","","89.7297286987305","89.7297286987305","92.0398025512695","90.1960754394531","90.7317047119141","93.2038803100586","92.2330093383789","90.4306182861328","91.8660278320313","91.4691925048828","90.5213241577148","91.4691925048828","89.4230804443359","88.5714263916016","90.476188659668","91.9047622680664","91.9047622680664","90.476188659668","86.6666641235352","87.6190490722656","86.7924499511719",""
United States,"USA","Control of Corruption: Number of Sources","CC.NO.SRC","","6","","7","7","8","8","12","12","12","12","12","13","13","12","12","12","11","11","11","11","10","10","10",""
United States,"USA","Control of Corruption: Percentile Rank","CC.PER.RNK","","92.0212783813477","","92.5925903320313","92.0634918212891","92.61083984375","91.7073135375977","90.7317047119141","90.7766952514648","91.7475738525391","85.1674652099609","84.7619018554688","84.8341217041016","89.0995254516602","88.1516571044922","89.4230804443359","89.523811340332","90","88.5714263916016","88.0952377319336","87.6190490722656","81.9047622680664","82.8571395874023","82.5471725463867",""
United States,"USA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","4.22","3.99","4.73","5.78","5.99","5.53","5.08","4.62","4.62","5.78","9.25","9.63","8.95","8.07","7.37","6.17","5.28","4.87","4.36","3.9","3.67","8.05","5.35","3.65","3.648"
United States,"USA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","76.5829268292683","76.6365853658537","76.8365853658537","76.9365853658537","77.0365853658537","77.4878048780488","77.4878048780488","77.6878048780488","77.9878048780488","78.0390243902439","78.390243902439","78.5414634146342","78.6414634146341","78.7414634146342","78.7414634146342","78.8414634146341","78.690243902439","78.5390243902439","78.5390243902439","78.6390243902439","78.7878048780488","76.9804878048781","76.3292682926829","77.4341463414634",""
